calibr_id,rfm_id,smile,canonical_ikey,name,source,source_id,status,reframedb_url
CBR-050-152-782-8,RFM-012-703-7;RFM-000-630-4,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,CFCUWKMKBJTWLW,Mithramycin A,Toronto Research Chemicals,M369500,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/CFCUWKMKBJTWLW;qid=Q104956346"")"
CBR-001-574-509-2,RFM-003-305-6,COc1ccccc1CN[C@@H]1CCCN[C@@H]1c1ccccc1,DTQNEFOKTXXQKV,CP-100263 dihydrochloride hydrate,Sigma-Aldrich,MFCD18632542,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DTQNEFOKTXXQKV;qid=Q27076905"")"
CBR-001-584-840-5,RFM-004-420-2,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,BMKDZUISNHGIBY,razoxane,Boerchem Pharmtech,BC207848,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BMKDZUISNHGIBY;qid=Q3930720"")"
CBR-050-265-896-0,RFM-004-215-9,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,UCFGDBYHRUNTLO,Topotecan Hydrochloride,Sigma-Aldrich,T2705,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/UCFGDBYHRUNTLO;qid=Q27165487"")"
CBR-001-574-303-0,RFM-003-099-9,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,WVXNSAVVKYZVOE,DCC-2036 (Rebastinib),Selleck Chemicals,S2634,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WVXNSAVVKYZVOE;qid=Q27088522"")"
CBR-001-586-652-1,RFM-005-917-6,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,PQXKDMSYBGKCJA,lurasidone hydrochloride,Sigma-Aldrich,MFCD18917095,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/PQXKDMSYBGKCJA;qid=Q416992"")"
CBR-001-571-216-0,RFM-000-241-5,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,QZVCTJOXCFMACW,Dibenzyline63-92-3,Enamine,EN300-52514,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/QZVCTJOXCFMACW;qid=Q82601998"")"
CBR-001-586-498-9,RFM-005-764-7,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,JRURYQJSLYLRLN,entacapone,Sigma-Aldrich,MFCD00866580,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/JRURYQJSLYLRLN;qid=Q416444"")"
CBR-001-625-270-3,RFM-009-240-0,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2OC2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,FABUFPQFXZVHFB,Ixabepilone,MedChem Express,HY-10222,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/FABUFPQFXZVHFB;qid=Q27166861"")"
CBR-001-586-722-8,RFM-005-987-0,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(N=O)CC[C@@H]4[C@H]3CC[C@@]21CC,SHUKQGIGCAITKX,Norgestimate,Sigma-Aldrich,F______94497,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/SHUKQGIGCAITKX;qid=nan"")"
CBR-050-365-888-6,RFM-006-030-0,NNCCc1ccccc1,RMUCZJUITONUFY,Phenelzine; Phenelzine sulfate,Sigma-Aldrich,3567928411,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/RMUCZJUITONUFY;qid=Q1747559"")"
CBR-001-574-358-5,RFM-003-154-9,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,QMLVECGLEOSESV,,Sigma-Aldrich,33700,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/QMLVECGLEOSESV;qid=Q5220980"")"
CBR-001-571-221-7,RFM-000-246-0,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,IIDJRNMFWXDHID,Risedronate,AK Scientific,I802,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/IIDJRNMFWXDHID;qid=Q408724"")"
CBR-050-155-227-8,RFM-013-748-4,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,KJONHKAYOJNZEC,,Sigma-Aldrich,N3889-50MG,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/KJONHKAYOJNZEC;qid=Q410078"")"
CBR-050-297-823-6,RFM-008-836-8,CCCCCCCCCC(=O)O,GHVNFZFCNZKVNT,Capric acid,ChemSpace,T3379,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/GHVNFZFCNZKVNT;qid=Q82476008"")"
CBR-001-572-763-6,RFM-001-693-3,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,JBDGDEWWOUBZPM,Ambroxol HCl,Key Organics,KS-5248,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/JBDGDEWWOUBZPM;qid=Q105124245"")"
CBR-050-266-785-8,RFM-003-156-1;RFM-004-189-4,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,MYPYJXKWCTUITO,Vancomycin,Sigma-Aldrich,V8138,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/MYPYJXKWCTUITO;qid=Q110173452"")"
CBR-050-365-927-6,,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1,NGBKFLTYGSREKK,benzyl (1S)-1-{[(1-benzyl-2-oxoethyl)amino]carbonyl}-2-methylpropylcarbamate; MDL 28170,Sigma-Aldrich,3545561763,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/NGBKFLTYGSREKK;qid=Q27156387"")"
CBR-050-365-737-2,RFM-008-659-9,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,ZQSIJRDFPHDXIC,Daidzein,Sigma-Aldrich,110969913,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZQSIJRDFPHDXIC;qid=Q82871170"")"
CBR-001-842-724-2,RFM-003-725-2,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,YEEZWCHGZNKEEK,ZAFIRLUKAST,Sigma-Aldrich,Z4152-10MG,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/YEEZWCHGZNKEEK;qid=Q928378"")"
CBR-001-584-828-9,RFM-004-408-6,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,BKJIXTWSNXCKJH,Elesclomol,AKos Consulting and Solutions GmbH,AKOS005145783,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BKJIXTWSNXCKJH;qid=Q5359460"")"
CBR-001-572-116-1,RFM-001-048-0,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,SVYBEBLNQGDRHF,SULFAETHIODOLE,Vitas-M,STK099239,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/SVYBEBLNQGDRHF;qid=Q27185990"")"
CBR-050-265-701-4,RFM-005-885-5,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,ZCVMWBYGMWKGHF,KETOTIFEN FUMARATE,Sigma-Aldrich,K2628,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZCVMWBYGMWKGHF;qid=Q2458673"")"
CBR-001-573-324-1,RFM-002-128-3,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,YJQZYXCXBBCEAQ,butopamine,Bosche Scientific,R2466,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/YJQZYXCXBBCEAQ;qid=Q722419"")"
CBR-050-366-003-5,RFM-002-797-4,N=C(N)N/N=C/c1c(Cl)cccc1Cl,WDZVGELJXXEGPV,"(2E)-2-(2,6-dichlorobenzylidene)hydrazinecarboximidamide; Guanabenz acetate",Sigma-Aldrich,3567922747,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WDZVGELJXXEGPV;qid=Q27164730"")"
CBR-001-585-083-6,RFM-004-663-9,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,KGPGFQWBCSZGEL,GSK-690693,MedChem Express,HY-10249,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/KGPGFQWBCSZGEL;qid=Q27077916"")"
CBR-001-571-775-6,RFM-000-760-3,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,WYZWZEOGROVVHK,Radicicol,Apollo Scientific,BIR0140,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WYZWZEOGROVVHK;qid=Q104667570"")"
CBR-001-571-433-7,RFM-000-419-3,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,RTXOFQZKPXMALH,,"Ark Pharm, Inc",AK162391,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/RTXOFQZKPXMALH;qid=Q27166330"")"
CBR-050-073-502-4,RFM-000-633-7,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,MQOBSOSZFYZQOK,Choline fenofibrate,TSRI synthesis,Jin Quan :Project 1,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/MQOBSOSZFYZQOK;qid=Q27077290"")"
CBR-050-069-030-2,RFM-012-540-6,CON,GMPKIPWJBDOURN,"Hydroxylamine, O-methyl-",MedKoo Biosciences,205650,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/GMPKIPWJBDOURN;qid=Q18344129"")"
CBR-001-586-269-8,RFM-005-537-8,CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1,VWXRQYYUEIYXCZ,antocin II,Sigma-Aldrich,MFCD00672436,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/VWXRQYYUEIYXCZ;qid=Q105298330"")"
CBR-001-573-022-0,RFM-001-952-3,O=C(O)[C@@H](S)[C@@H](S)C(=O)O,ACTRVOBWPAIOHC,succimer,Sigma-Aldrich,D7881,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ACTRVOBWPAIOHC;qid=Q56604713"")"
CBR-001-571-402-0,RFM-000-408-0,Nc1ccc(S(N)(=O)=O)cc1,FDDDEECHVMSUSB,Sulfanilamide,Oxchem,AX8152170,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/FDDDEECHVMSUSB;qid=Q423423"")"
CBR-001-574-140-9,RFM-002-937-8,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,XNKLLVCARDGLGL,STAVUDINE,Pharmeks LTD.,PHAR087649,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XNKLLVCARDGLGL;qid=Q423984"")"
CBR-001-584-628-3,RFM-004-208-0,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CUIHSIWYWATEQL,pazopanib hydrochloride (ophthalmic),MedChem Express,HY-12009,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/CUIHSIWYWATEQL;qid=Q27139452"")"
CBR-001-845-265-8,RFM-001-888-2,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,YPELFRMCRYSPKZ,MOSAPRIDE CITRATE,AK Scientific,I052,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/YPELFRMCRYSPKZ;qid=Q82853680"")"
CBR-001-624-570-8,RFM-008-622-6,CCCCCC/C=C/C=C\CCCCCCCC(=O)O,JBYXPOFIGCOSSB,"(9Z,11E)-Octadecadienoic acid",Sigma-Aldrich,07691,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/JBYXPOFIGCOSSB;qid=Q27282332"")"
CBR-001-840-188-2,RFM-000-529-8,CC(=O)Nc1ccc(O)cc1,RZVAJINKPMORJF,"acetaminophen, Kowa",Sigma-Aldrich,A7085,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/RZVAJINKPMORJF;qid=Q82870836"")"
CBR-050-266-762-1,RFM-004-200-2,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,CBEQULMOCCWAQT,Triprolidine hydrochloride,Sigma-Aldrich,T6764,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/CBEQULMOCCWAQT;qid=Q27157490"")"
CBR-001-844-132-2,RFM-008-798-9,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,MYSWGUAQZAJSOK,CIPROFLOXACIN,AK Scientific,J92069,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/MYSWGUAQZAJSOK;qid=Q256602"")"
CBR-001-208-859-4,,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,HBUBKKRHXORPQB,FLUDARABINE,Enamine,207682234,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/HBUBKKRHXORPQB;qid=Q72478349"")"
CBR-001-625-144-8,RFM-009-120-3,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Oc2c(C)c(C)c3c(c2C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O3)C(C)(C)CCC1,RIQIJXOWVAHQES,Tretinoin tocoferil,Chempartner,SP-0018037-014,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/RIQIJXOWVAHQES;qid=Q27114835"")"
CBR-001-584-285-0,RFM-004-010-8,COc1ccc(Cl)cc1/N=N/c1ncc[nH]1,IXQGZPLNCYHNKT,M-6434,Chempartner,SP-16094-012,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/IXQGZPLNCYHNKT;qid=nan"")"
CBR-001-574-203-7,RFM-002-999-2,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,IFRGXKKQHBVPCQ,AT-13387,Selleck Chemicals,S1163,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/IFRGXKKQHBVPCQ;qid=Q27287092"")"
CBR-001-846-156-8,RFM-000-639-3,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,VXBAJLGYBMTJCY,TG-02,MedChem Express,HY-15166,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/VXBAJLGYBMTJCY;qid=Q82479936"")"
CBR-001-634-682-0,RFM-010-458-5,Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,VNIWZCGZPBJWBI,BMS-707035,"HDH Pharma, Inc.",IN2240,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/VNIWZCGZPBJWBI;qid=Q27268692"")"
CBR-050-266-158-7,RFM-002-339-2,CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2,MFWNKCLOYSRHCJ,Granisetron??Hydrochloride,Sigma-Aldrich,G3796,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/MFWNKCLOYSRHCJ;qid=Q596708"")"
CBR-050-324-316-1,RFM-003-113-0,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],WOCXQMCIOTUMJV,CB 1954,Sigma-Aldrich,C2235-50MG,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WOCXQMCIOTUMJV;qid=Q27095075"")"
CBR-001-586-886-7,RFM-006-149-4,C=CCN1CCc2nc(N)sc2CC1,DHSSDEDRBUKTQY,talipexole,Sigma-Aldrich,MFCD00274573,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DHSSDEDRBUKTQY;qid=Q7679540"")"
CBR-001-586-881-2,RFM-006-144-9,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,MBGGBVCUIVRRBF,Sulfinpyrazone,Sigma-Aldrich,MFCD00057279,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/MBGGBVCUIVRRBF;qid=Q3790542"")"
CBR-001-585-062-1,RFM-004-642-4,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)COP(=O)([O-])OCC[N+](C)(C)C,JLVSPVFPBBFMBE,Sphingosylphosphorylcholine,Merck Chemicals,567735,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/JLVSPVFPBBFMBE;qid=Q27088851"")"
CBR-001-574-805-7,RFM-003-599-4,CN1CCc2cccc(Cl)c2CC1,RSRUDTPYRBLHEO,SK&F-86466,Tocris,3866,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/RSRUDTPYRBLHEO;qid=Q27108203"")"
CBR-001-624-826-3,RFM-008-878-8,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,ZTVIKZXZYLEVOL,HOMATROPINE HYDROBROMIDE,TCI America,H0155,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZTVIKZXZYLEVOL;qid=Q27093221"")"
CBR-001-208-336-2,RFM-003-077-3,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,ZFVRYNYOPQZKDG,,Selleck Chemicals,S2639,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZFVRYNYOPQZKDG;qid=Q27251134"")"
CBR-050-266-423-5,RFM-005-804-8,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,SMANXXCATUTDDT,flunarizine,Sigma-Aldrich,F8257,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/SMANXXCATUTDDT;qid=Q27163979"")"
CBR-001-571-767-6,RFM-000-752-3,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,HPJKCIUCZWXJDR,LETROZOLE112809-51-5,AK Scientific,H020,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/HPJKCIUCZWXJDR;qid=Q194974"")"
CBR-050-265-380-7,RFM-000-048-6;RFM-001-107-4,CN(C)CCOC(c1ccccc1)c1ccccc1,ZZVUWRFHKOJYTH,,Sigma-Aldrich,D3630,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZZVUWRFHKOJYTH;qid=Q413486"")"
CBR-001-842-987-3,RFM-002-426-0,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,CZQHHVNHHHRRDU,LY 294002 HCl,Sigma-Aldrich,L9908,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/CZQHHVNHHHRRDU;qid=Q4042503"")"
CBR-001-571-960-5,RFM-000-253-9;RFM-000-893-5,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,IAVUPMFITXYVAF,DORZOLAMIDE HYDROCHLORIDE,AvaChem Scientific,2440B,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/IAVUPMFITXYVAF;qid=Q72490574"")"
CBR-001-571-871-5,RFM-000-855-9,Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,WVLAAKXASPCBGT,reproterol,Toronto Research Chemicals,R144650,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WVLAAKXASPCBGT;qid=Q1292703"")"
CBR-001-634-666-0,RFM-010-442-7,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,VOCBWIIFXDYGNZ,delta6-Testosterone Enanthate,AN PharmaTech Co Ltd,AN-44241,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/VOCBWIIFXDYGNZ;qid=Q27259000"")"
CBR-001-704-028-7,RFM-012-309-1,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,WWYNJERNGUHSAO,Levonorgestrel,AK Scientific,H088,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WWYNJERNGUHSAO;qid=Q27122247"")"
CBR-001-846-981-3,RFM-000-916-5;RFM-014-144-6,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,HYFHYPWGAURHIV,HOMOHARRINGTONINE,MedChem Express,HY-14944,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/HYFHYPWGAURHIV;qid=Q105035283"")"
CBR-001-584-971-5,RFM-004-551-2,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,GXPHKUHSUJUWKP,Troglitazone,AKos Consulting and Solutions GmbH,AKOS000281116,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/GXPHKUHSUJUWKP;qid=Q27097806"")"
CBR-050-266-516-9,RFM-008-917-8,CN1CCC2(CCN3CCc4c(oc5ccccc45)C3C2)N(C)C1=O,JRDUBBHIPPPSLP,MK-912,Sigma-Aldrich,M7065,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/JRDUBBHIPPPSLP;qid=Q27291261"")"
CBR-001-574-649-3,RFM-003-444-6,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,LORDFXWUHHSAQU,TRIMEBUTINE MALEATE,Sigma-Aldrich,MFCD00133873,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/LORDFXWUHHSAQU;qid=Q82599080"")"
CBR-001-850-542-5,,COc1ccc(CCNc2nc(N3CCc4cc(OC)c(OC)cc4C3)c3cc(OC)c(OC)cc3n2)cc1OC,PPMZZFZYBXDSRH,CP-100356 monohydrochloride,Sigma-Aldrich,PZ0171-25MG,not plated but available for one-off testing,"=HYPERLINK(""https://reframedb.org//compound_data/PPMZZFZYBXDSRH;qid=Q83030700"")"
CBR-001-573-386-5,RFM-002-188-5,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,LSXUTRRVVSPWDZ,AT-406,Adooq Bioscience,A11163,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/LSXUTRRVVSPWDZ;qid=Q27074566"")"
CBR-001-586-186-6,RFM-005-455-7,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,QFFGVLORLPOAEC,besifloxacin hydrochloride,Sigma-Aldrich,MFCD14636632,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/QFFGVLORLPOAEC;qid=Q3638978"")"
CBR-050-266-761-0,RFM-007-874-0,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,HWHLPVGTWGOCJO,,Sigma-Aldrich,T1516,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/HWHLPVGTWGOCJO;qid=Q2991856"")"
CBR-001-597-021-5,RFM-007-025-7,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,BMGQWWVMWDBQGC,PKC412,Tocris,2992,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BMGQWWVMWDBQGC;qid=Q27163304"")"
CBR-050-308-251-7,RFM-003-062-6;RFM-002-897-7,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,XRQDFNLINLXZLB,Peramivir,ChemDiv,H027-5110,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XRQDFNLINLXZLB;qid=Q27094574"")"
CBR-050-365-628-8,RFM-003-354-5,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,FNYLWPVRPXGIIP,Triamterene; Triamterene396-01-0,Sigma-Aldrich,249451832,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/FNYLWPVRPXGIIP;qid=Q221520"")"
CBR-001-624-688-1,RFM-008-740-1,CC(C)NCC(O)COc1ccccc1-n1cccc1,XVTVPGKWYHWYAD,Isamoltane hemifumarate,Tocris,992,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XVTVPGKWYHWYAD;qid=Q81984336"")"
CBR-001-546-932-6,,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,BOEGTKLJZSQCCD,Cefadroxil,Toronto Research Chemicals,C235750,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BOEGTKLJZSQCCD;qid=Q27166994"")"
CBR-050-365-877-3,RFM-012-666-9,N=C(N)NCc1cccc(I)c1,PDWUPXJEEYOOTR,N-(3-iodobenzyl)guanidine; m-Iodobenzylguanidine hemisulfate,Sigma-Aldrich,3574193463,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/PDWUPXJEEYOOTR;qid=Q27286037"")"
CBR-001-574-597-8,RFM-003-392-1,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,VYVKHNNGDFVQGA,MEBEVERINE HYDROCHLORIDE,Sigma-Aldrich,MFCD00083411,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/VYVKHNNGDFVQGA;qid=Q418167"")"
CBR-001-584-859-6,RFM-004-439-3,NC[C@H]1CC[C@H](C(=O)O)CC1,GYDJEQRTZSCIOI,"tranexamic acid, Xenoport",TCI Europe,A0236,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/GYDJEQRTZSCIOI;qid=Q27256710"")"
